,Unnamed: 0,attack,client,dst_ip,severity,src_ip
2808,2500,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.91.41
2809,2864,Streaming Engine: Potential network configuration problem detected,1,8.19.32.109,Informational,200.75.192.252
2810,956,,2,10.197.76.12,Informational,14.27.13.102
2811,1468,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.78.19
2812,2576,NTP Enforcement Violation,1,200.75.192.254,High,129.206.109.148
2813,124,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.206.108
2814,1782,Windows SMB Protection Violation,2,10.197.208.98,Critical,10.200.205.231
2815,600,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.41
2816,688,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.144.102
2817,2659,Application Servers Protection Violation,1,200.75.192.254,High,204.20.87.98
2818,2115,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.59
2819,2704,Web Server Enforcement Violation,1,200.75.192.250,Critical,226.128.141.44
2820,1772,Windows SMB Protection Violation,2,10.200.46.101,Critical,10.200.205.231
2821,809,,2,10.196.142.63,Informational,10.177.110.23
2822,2110,Scanner Enforcement Violation,1,200.75.192.252,High,57.75.130.176
2823,1495,Windows SMB Protection Violation,2,10.196.222.96,Critical,10.200.205.231
2824,443,,2,10.196.152.17,Informational,29.44.170.65
2825,847,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.82.10
2826,1415,Windows SMB Protection Violation,2,10.196.222.109,Critical,10.200.205.231
2827,200,Windows SMB Protection Violation,2,10.197.202.20,Critical,10.200.205.231
2828,2554,NTP Enforcement Violation,1,200.75.192.254,High,191.244.25.164
2829,1380,Windows SMB Protection Violation,2,10.196.79.247,Critical,10.200.205.231
2830,1091,,2,10.197.208.87,Informational,78.251.249.14
2831,666,DNS Enforcement Violation,2,10.200.105.201,Critical,10.195.20.40
2832,427,,2,10.196.24.8,Informational,10.81.15.11
2833,2218,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.88.61
2834,2045,,5,29.3.13.128,Informational,10.0.11.87
2835,2938,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.27
2836,1367,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.86.38
2837,499,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.86.94
2838,3176,Scanner Enforcement Violation,1,200.75.192.250,High,43.49.231.15
2839,2620,Scanner Enforcement Violation,1,200.75.192.252,High,184.211.51.210
2840,126,Windows SMB Protection Violation,2,10.197.90.82,Critical,10.200.205.230
2841,2405,Scanner Enforcement Violation,1,200.75.192.252,High,153.135.79.132
2842,1161,,2,10.200.44.156,Informational,10.129.47.148
2843,2062,,5,56.116.194.21,Informational,10.0.11.80
2844,103,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.88.9
2845,1836,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.78.35
2846,2734,NTP Enforcement Violation,1,200.75.192.252,High,129.206.109.148
2847,1740,Windows SMB Protection Violation,2,10.197.202.32,Critical,10.200.205.231
2848,2880,Scanner Enforcement Violation,1,200.75.192.250,High,115.110.38.6
2849,2578,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.63
2850,381,,2,10.200.43.122,Informational,43.252.172.40
2851,1117,,2,10.197.208.87,Informational,74.67.179.27
2852,2844,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.59
2853,2991,Scanner Enforcement Violation,1,200.75.192.254,High,57.75.130.176
2854,3120,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.91.41
2855,720,,2,10.196.144.93,Informational,29.44.170.89
2856,2141,Application Servers Protection Violation,1,200.75.192.250,High,201.154.48.30
2857,1483,Windows SMB Protection Violation,2,10.196.80.60,Critical,10.200.205.230
2858,841,,2,10.197.78.15,Informational,69.215.202.140
2859,2601,Scanner Enforcement Violation,1,200.75.192.252,High,204.100.175.108
2860,586,,2,10.196.96.16,Informational,199.0.160.128
2861,1653,Windows SMB Protection Violation,2,10.196.222.63,Critical,10.200.205.230
2862,557,,2,10.196.76.9,Informational,10.177.66.66
2863,3017,Scanner Enforcement Violation,1,200.75.192.252,High,115.110.38.6
2864,3193,Streaming Engine: TCP anomaly detected,3,192.168.98.222,Informational,192.168.98.254
2865,634,,2,10.196.94.80,Informational,29.44.170.89
2866,526,,2,10.196.222.166,Informational,10.177.66.66
2867,2023,,5,55.246.178.107,Informational,10.0.11.116
2868,222,Windows SMB Protection Violation,2,10.196.224.32,Critical,10.200.205.230
2869,1592,Windows SMB Protection Violation,2,10.196.94.16,Critical,10.200.205.231
2870,471,DNS Enforcement Violation,2,10.200.105.202,Critical,10.197.90.209
2871,1219,,2,10.197.206.31,Informational,10.81.15.11
2872,994,,2,10.196.222.64,Informational,110.103.151.206
2873,522,,2,192.168.198.152,Informational,29.211.2.27
2874,2597,NTP Enforcement Violation,1,200.75.192.254,High,191.216.32.134
2875,2992,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.91.46
2876,2726,Application Servers Protection Violation,1,200.75.192.250,High,190.105.139.67
2877,3162,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.88.18
2878,1508,Windows SMB Protection Violation,2,10.197.80.7,Critical,10.200.205.230
2879,2419,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.15
2880,2499,Scanner Enforcement Violation,1,200.75.192.254,High,100.124.216.26
2881,903,,2,10.197.206.176,Informational,66.235.156.196
2882,1436,Windows SMB Protection Violation,2,10.196.78.129,Critical,10.200.205.231
2883,1886,Windows SMB Protection Violation,2,10.200.43.50,Critical,10.200.205.231
2884,642,,2,10.196.224.23,Informational,29.1.135.132
2885,2404,Web Server Enforcement Violation,1,200.75.192.252,Critical,173.99.211.98
2886,415,,2,10.197.90.110,Informational,219.19.162.80
2887,2665,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.214
2888,156,Windows SMB Protection Violation,2,10.196.224.50,Critical,10.200.205.230
2889,2826,Scanner Enforcement Violation,1,200.75.192.252,High,57.75.130.176
2890,1431,Windows SMB Protection Violation,2,10.196.142.63,Critical,10.200.205.231
2891,1394,Windows SMB Protection Violation,2,10.196.224.35,Critical,10.200.205.230
2892,505,,2,10.196.144.130,Informational,10.177.66.66
2893,179,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.78.11
2894,1903,Windows SMB Protection Violation,2,10.197.206.150,Critical,10.200.205.231
2895,1193,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.78.71
2896,2133,Scanner Enforcement Violation,1,200.75.192.252,High,153.135.64.123
2897,1938,,5,157.101.250.49,Informational,10.0.11.71
2898,287,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.94.36
2899,487,,2,10.197.78.70,Informational,94.221.16.126
2900,2537,Scanner Enforcement Violation,1,200.75.192.250,High,153.135.79.132
2901,1663,Windows SMB Protection Violation,2,10.196.14.41,Critical,10.200.205.231
2902,1944,Streaming Engine: TCP anomaly detected,5,80.119.119.131,Informational,10.0.11.106
2903,773,,2,10.196.90.7,Informational,10.177.66.141
2904,1426,Windows SMB Protection Violation,2,10.196.152.20,Critical,10.200.205.231
2905,2048,,5,29.3.13.128,Informational,10.0.11.107
2906,3092,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.88.61
2907,1640,Windows SMB Protection Violation,2,10.196.78.63,Critical,10.200.205.230
2908,318,Windows SMB Protection Violation,2,10.197.90.57,Critical,10.200.205.231
2909,283,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.32
2910,2209,Scanner Enforcement Violation,1,200.75.192.254,High,43.49.231.15
2911,352,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.144.36
2912,2320,Scanner Enforcement Violation,1,200.75.192.252,High,153.135.64.123
2913,276,Windows SMB Protection Violation,2,10.196.92.1,Critical,10.200.205.231
2914,2492,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.88.18
2915,2432,Scanner Enforcement Violation,1,200.75.192.252,High,100.124.216.26
2916,1275,,2,10.200.44.177,Informational,178.226.64.153
2917,3146,NTP Enforcement Violation,1,200.75.192.254,High,200.36.173.101
2918,1070,,2,192.168.176.73,Informational,58.17.137.255
2919,3080,Scanner Enforcement Violation,1,200.75.192.254,High,57.75.130.176
2920,180,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.78.71
2921,2488,Scanner Enforcement Violation,1,200.75.192.250,High,202.52.43.105
2922,2799,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.91.45
2923,2710,NTP Enforcement Violation,1,200.75.192.250,High,191.225.17.152
2924,48,Windows SMB Protection Violation,2,10.197.90.200,Critical,10.200.205.230
2925,1260,DNS Enforcement Violation,2,10.200.105.201,Critical,10.200.52.26
2926,2057,,5,175.148.251.250,Informational,10.0.11.63
2927,2440,NTP Enforcement Violation,1,200.75.192.252,High,129.206.109.148
2928,1059,,2,10.196.142.104,Informational,10.177.66.141
2929,1456,Windows SMB Protection Violation,2,10.200.44.61,Critical,10.200.205.230
2930,953,,2,192.168.198.152,Informational,94.221.17.183
2931,1089,,2,10.197.80.15,Informational,46.113.2.112
2932,1,Windows SMB Protection Violation,2,10.196.223.250,Critical,10.200.205.231
2933,3060,Apache Struts2 ParametersInterceptor remote command execution,1,200.75.192.250,Critical,53.90.92.121
2934,1358,,2,10.200.44.156,Informational,10.129.47.158
2935,453,,2,10.197.204.18,Informational,218.58.249.211
2936,1007,,2,10.196.12.24,Informational,29.44.170.89
2937,1637,Windows SMB Protection Violation,2,10.196.14.42,Critical,10.200.205.231
2938,198,Windows SMB Protection Violation,2,10.197.204.34,Critical,10.200.205.230
2939,1398,Windows SMB Protection Violation,2,10.197.204.52,Critical,10.200.205.230
2940,888,,2,192.168.194.166,Informational,29.214.154.30
2941,404,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.80.9
2942,2145,Application Servers Protection Violation,1,200.75.192.254,High,190.105.139.91
2943,2130,Scanner Enforcement Violation,1,200.75.192.252,High,57.38.54.53
2944,8,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.74.18
2945,2431,Scanner Enforcement Violation,1,200.75.192.254,High,100.124.216.26
2946,1778,Windows SMB Protection Violation,2,10.197.86.30,Critical,10.200.205.231
2947,2190,Scanner Enforcement Violation,1,200.75.192.250,High,77.6.142.85
2948,2060,,5,74.67.179.197,Informational,10.0.11.80
2949,1873,Windows SMB Protection Violation,2,10.196.94.15,Critical,10.200.205.230
2950,2656,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.88.18
2951,668,,2,10.196.150.33,Informational,29.44.170.89
2952,2225,Scanner Enforcement Violation,1,200.75.192.254,High,182.32.32.76
2953,2054,,5,10.0.0.15,Informational,10.0.11.76
2954,2634,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.41
2955,1129,,2,192.168.145.184,Informational,223.156.250.130
2956,2258,Web Server Enforcement Violation,1,200.75.192.250,Critical,124.89.243.222
2957,2960,Scanner Enforcement Violation,1,200.75.192.250,High,191.107.80.192
2958,2399,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.46
2959,2790,Scanner Enforcement Violation,1,200.75.192.254,High,57.75.130.176
2960,3124,Scanner Enforcement Violation,1,200.75.192.252,High,40.245.217.44
2961,655,,2,10.196.78.116,Informational,191.33.223.38
2962,82,Windows SMB Protection Violation,2,10.196.224.29,Critical,10.200.205.230
2963,181,Windows SMB Protection Violation,2,10.196.92.10,Critical,10.200.205.230
2964,2356,Scanner Enforcement Violation,1,200.75.192.250,High,77.6.167.142
2965,1644,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.80.144
2966,880,,2,10.196.80.35,Informational,24.210.169.16
2967,572,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.142.79
2968,3111,Application Servers Protection Violation,1,200.75.192.252,High,201.154.48.30
2969,2198,Scanner Enforcement Violation,1,200.75.192.252,High,100.102.49.190
2970,2688,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.88.55
2971,461,,2,10.196.86.68,Informational,191.60.216.52
2972,10,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.88.21
2973,2860,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.88.61
2974,1441,Windows SMB Protection Violation,2,10.196.222.23,Critical,10.200.205.230
2975,1027,,2,10.196.78.75,Informational,153.75.70.44
2976,922,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.78.59
2977,950,,2,10.200.43.128,Informational,78.21.81.253
2978,749,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.88.29
2979,1998,,5,40.204.130.222,Informational,10.0.11.76
2980,1487,Windows SMB Protection Violation,2,10.196.222.43,Critical,10.200.205.231
2981,3108,Scanner Enforcement Violation,1,200.75.192.250,High,115.110.38.6
2982,2549,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.46
2983,660,,2,10.196.78.116,Informational,191.33.223.83
2984,1146,,2,10.196.79.247,Informational,191.64.189.115
2985,2267,Scanner Enforcement Violation,1,200.75.192.252,High,115.110.38.6
2986,3004,Scanner Enforcement Violation,1,200.75.192.252,High,169.172.28.133
2987,1656,Windows SMB Protection Violation,2,10.197.206.163,Critical,10.200.205.231
2988,1543,Windows SMB Protection Violation,2,10.196.144.45,Critical,10.200.205.231
2989,1920,Windows SMB Protection Violation,2,10.197.90.131,Critical,10.200.205.231
2990,772,,2,10.197.208.72,Informational,58.212.107.33
2991,3214,Streaming Engine: TCP anomaly detected,3,192.168.98.222,Informational,192.168.98.254
2992,1631,Windows SMB Protection Violation,2,10.200.52.35,Critical,10.200.205.230
2993,730,,2,10.196.92.13,Informational,94.221.16.8
2994,867,,2,192.168.196.137,Informational,19.35.198.114
2995,206,Windows SMB Protection Violation,2,10.196.150.23,Critical,10.200.205.231
2996,2125,Web Server Enforcement Violation,1,200.75.192.250,Medium,41.161.55.221
2997,2465,NTP Enforcement Violation,1,200.75.192.254,High,191.216.32.134
2998,3202,Streaming Engine: TCP anomaly detected,3,192.168.98.222,Informational,192.168.98.254
2999,2861,Scanner Enforcement Violation,1,200.75.192.250,High,43.49.231.15
3000,2366,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.88.61
3001,770,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.100
3002,293,,2,10.196.144.51,Informational,191.31.128.128
3003,1142,,2,10.200.43.31,Informational,43.252.172.39
3004,1634,Windows SMB Protection Violation,2,10.196.78.13,Critical,10.200.205.230
3005,1823,DNS Enforcement Violation,2,10.200.105.201,Critical,10.195.80.43
3006,550,,2,10.197.208.99,Informational,66.235.156.196
3007,2788,Scanner Enforcement Violation,1,200.75.192.250,High,57.75.130.176
3008,1971,,5,29.3.13.114,Informational,10.0.11.102
3009,36,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.78.96
3010,599,,2,10.196.142.78,Informational,10.177.110.55
3011,663,DNS Enforcement Violation,2,10.200.105.201,Critical,10.196.152.45
3012,1641,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.206.165
3013,644,,2,10.197.86.1,Informational,60.175.93.6
3014,947,,2,10.196.144.13,Informational,78.21.81.253
3015,1951,,5,10.0.11.22,Informational,77.6.142.85
3016,791,,2,10.196.90.7,Informational,10.177.66.141
3017,6,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.88.23
3018,107,Windows SMB Protection Violation,2,10.196.222.132,Critical,10.200.205.231
3019,2923,SSL Enforcement Violation,1,58.221.74.15,Low,200.75.192.252
3020,2501,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.91.41
3021,815,,2,10.196.88.30,Informational,191.33.223.204
3022,3039,NTP Enforcement Violation,1,200.75.192.254,High,191.216.32.134
3023,3116,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.91.61
3024,828,Streaming Engine: TCP anomaly detected,2,10.196.222.148,Informational,10.200.105.201
3025,58,Windows SMB Protection Violation,2,10.196.150.30,Critical,10.200.205.231
3026,2975,Scanner Enforcement Violation,1,200.75.192.254,High,153.135.64.123
3027,1486,Windows SMB Protection Violation,2,10.196.222.166,Critical,10.200.205.230
3028,1227,DNS Enforcement Violation,2,10.200.105.201,Critical,10.197.90.53
3029,2698,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.91.49
3030,60,Windows SMB Protection Violation,2,10.200.44.176,Critical,10.200.205.231
3031,982,,2,10.196.222.31,Informational,157.101.130.49
3032,1851,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.84.21
3033,1490,Windows SMB Protection Violation,2,10.196.152.84,Critical,10.200.205.231
3034,1021,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.86.69
3035,2393,Scanner Enforcement Violation,1,200.75.192.252,High,43.49.231.218
3036,3150,Scanner Enforcement Violation,1,200.75.192.250,High,168.144.41.44
3037,2157,Scanner Enforcement Violation,1,200.75.192.254,High,191.53.91.59
3038,554,DNS Enforcement Violation,2,10.200.105.200,Critical,10.196.88.24
3039,370,DNS Enforcement Violation,2,10.200.105.201,Critical,10.195.78.54
3040,2228,Scanner Enforcement Violation,1,200.75.192.250,High,191.53.88.18
3041,2270,Web Server Enforcement Violation,1,200.75.192.250,Critical,124.24.243.251
3042,2795,Scanner Enforcement Violation,1,200.75.192.252,High,191.53.91.41
3043,400,,2,10.196.222.125,Informational,191.33.223.209
3044,29,Windows SMB Protection Violation,2,10.197.206.150,Critical,10.200.205.231
3045,1408,Windows SMB Protection Violation,2,10.196.144.88,Critical,10.200.205.230
3046,821,,2,10.197.90.170,Informational,135.152.38.64
